,0
2008-04-23,5437.0
2008-04-30,5721.0
2008-05-07,5191.0
2008-05-14,4657.0
2008-05-21,4399.0
2008-05-28,4940.0
2008-06-04,4844.0
2008-06-11,4849.0
2008-06-18,4926.0
2008-06-25,5070.0
2008-07-02,5042.0
2008-07-09,5180.0
2008-07-16,4711.0
2008-07-23,5419.0
2008-07-30,5094.0
2008-08-06,4880.0
2008-08-13,4859.0
2008-08-20,4765.0
2008-08-27,4828.0
2008-09-03,4746.0
2008-09-10,4723.0
2008-09-17,4941.0
2008-09-24,5088.0
2008-10-01,8629.0
2008-10-08,7910.0
2008-10-15,7338.0
2008-10-22,23166.0
2008-10-29,100736.0
2008-11-05,31800.0
2008-11-12,61776.0
2008-11-19,60465.0
2008-11-26,64531.00000000001
2008-12-03,61049.0
2008-12-10,49529.0
2008-12-17,79632.0
2008-12-24,125933.0
2008-12-31,114229.0
2009-01-07,66137.0
2009-01-14,36826.0
2009-01-21,35510.0
2009-01-28,55539.0
2009-02-04,41917.0
2009-02-11,36506.0
2009-02-18,31082.0
2009-02-25,35583.0
2009-03-04,52413.0
2009-03-11,48896.0
2009-03-18,72723.0
2009-03-25,78083.0
2009-04-01,47129.0
2009-04-08,35981.0
2009-04-15,41866.0
2009-04-22,65720.0
2009-04-29,84774.0
2009-05-06,87083.0
2009-05-13,76059.0
2009-05-20,49838.0
2009-05-27,26692.0
2009-06-03,32573.0
2009-06-10,31392.0
2009-06-17,42257.0
2009-06-24,118671.0
2009-07-01,71990.0
2009-07-08,34200.0
2009-07-15,26431.0
2009-07-22,73188.0
2009-07-29,61406.0
2009-08-05,70812.0
2009-08-12,48217.0
2009-08-19,29767.0
2009-08-26,26273.0
2009-09-02,35581.0
2009-09-09,16798.0
2009-09-16,25346.0
2009-09-23,53301.0
2009-09-30,37910.0
2009-10-07,41579.0
2009-10-14,23173.0
2009-10-21,83461.0
2009-10-28,43241.0
2009-11-04,49511.0
2009-11-11,74637.0
2009-11-18,61634.0
2009-11-25,25904.0
2009-12-02,38243.0
2009-12-09,31793.0
2009-12-16,76741.0
2009-12-23,94951.0
2009-12-30,118523.0
2010-01-06,178343.0
2010-01-13,136382.0
2010-01-20,143908.0
2010-01-27,135038.0
2010-02-03,109506.0
2010-02-10,79862.0
2010-02-17,46480.0
2010-02-24,32891.0
2010-03-03,38894.0
2010-03-10,36142.0
2010-03-17,52167.0
2010-03-24,67603.0
2010-03-31,35896.0
2010-04-07,19091.0
2010-04-14,11666.0
2010-04-21,46088.0
2010-04-28,57162.0
2010-05-05,76667.0
2010-05-12,34305.0
2010-05-19,21159.0
2010-05-26,26077.0
2010-06-02,33135.0
2010-06-09,32796.0
2010-06-16,29199.0
2010-06-23,45852.0
2010-06-30,40112.0
2010-07-07,25984.0
2010-07-14,18262.0
2010-07-21,51307.0
2010-07-28,41603.0
2010-08-04,27377.0
2010-08-11,36113.0
2010-08-18,28343.0
2010-08-25,18823.0
2010-09-01,23113.0
2010-09-08,23062.0
2010-09-15,22341.0
2010-09-22,77377.0
2010-09-29,57576.0
2010-10-06,58125.0
2010-10-13,22780.0
2010-10-20,49934.0
2010-10-27,37919.0
2010-11-03,34276.0
2010-11-10,21585.0
2010-11-17,21787.0
2010-11-24,29391.0
2010-12-01,35378.0
2010-12-08,21184.0
2010-12-15,30093.0
2010-12-22,91479.0
2010-12-29,87472.0
2011-01-05,115386.0
2011-01-12,89107.0
2011-01-19,58958.0
2011-01-26,91704.0
2011-02-02,97314.0
2011-02-09,81217.0
2011-02-16,46423.0
2011-02-23,40558.0
2011-03-02,47058.0
2011-03-09,35841.0
2011-03-16,42088.0
2011-03-23,87280.0
2011-03-30,58515.0
2011-04-06,54802.0
2011-04-13,25419.0
2011-04-20,73268.0
2011-04-27,104152.0
2011-05-04,115026.0
2011-05-11,99593.0
2011-05-18,91448.0
2011-05-25,84259.0
2011-06-01,65992.0
2011-06-08,38188.0
2011-06-15,41336.0
2011-06-22,122935.0
2011-06-29,107983.0
2011-07-06,76560.0
2011-07-13,50339.0
2011-07-20,90719.0
2011-07-27,77019.0
2011-08-03,56911.0
2011-08-10,23425.0
2011-08-17,20172.0
2011-08-24,20782.0
2011-08-31,20320.0
2011-09-07,20192.0
2011-09-14,13766.0
2011-09-21,64915.00000000001
2011-09-28,55718.0
2011-10-05,43655.0
2011-10-12,21906.0
2011-10-19,43403.0
2011-10-26,64369.0
2011-11-02,57775.0
2011-11-09,37029.0
2011-11-16,29786.0
2011-11-23,44347.0
2011-11-30,43770.0
2011-12-07,28282.0
2011-12-14,21484.0
2011-12-21,112404.0
2011-12-28,98652.0
2012-01-04,87058.0
2012-01-11,78263.0
2012-01-18,78069.0
2012-01-25,111236.0
2012-02-01,117554.0
2012-02-08,87962.0
2012-02-15,58049.0
2012-02-22,55795.0
2012-02-29,39475.0
2012-03-07,36963.0
2012-03-14,41816.0
2012-03-21,102488.0
2012-03-28,84043.0
2012-04-04,54899.0
2012-04-11,45289.0
2012-04-18,53427.0
2012-04-25,78498.0
2012-05-02,120748.0
2012-05-09,113232.0
2012-05-16,99876.0
2012-05-23,90083.0
2012-05-30,67804.0
2012-06-06,60763.0
2012-06-13,41885.0
2012-06-20,114746.0
2012-06-27,129149.0
2012-07-04,100829.0
2012-07-11,86400.0
2012-07-18,63021.0
2012-07-25,45537.0
2012-08-01,42102.0
2012-08-08,35622.0
2012-08-15,28398.0
2012-08-22,24038.0
2012-08-29,25194.0
2012-09-05,30048.0
2012-09-12,47019.0
2012-09-19,64715.99999999999
2012-09-26,73239.0
2012-10-03,83297.0
2012-10-10,65845.0
2012-10-17,58473.0
2012-10-24,62738.0
2012-10-31,53905.0
2012-11-07,28002.0
2012-11-14,38664.0
2012-11-21,24433.0
2012-11-28,27904.0
2012-12-05,33997.0
2012-12-12,38980.0
2012-12-19,54986.0
2012-12-26,55563.0
2013-01-02,71564.0
2013-01-09,59644.0
2013-01-16,54020.0
2013-01-23,72207.0
2013-01-30,71127.0
2013-02-06,64279.0
2013-02-13,34908.0
2013-02-20,24877.0
2013-02-27,43012.0
2013-03-06,36793.0
2013-03-13,43000.0
2013-03-20,71366.0
2013-03-27,68019.0
2013-04-03,76144.0
2013-04-10,58767.0
2013-04-17,82572.0
2013-04-24,128699.99999999999
2013-05-01,157054.0
2013-05-08,144071.0
2013-05-15,89999.0
2013-05-22,33233.0
2013-05-29,13502.0
2013-06-05,30230.0
2013-06-12,43056.0
2013-06-19,79129.0
2013-06-26,97212.0
2013-07-03,118745.0
2013-07-10,88690.0
2013-07-17,70158.0
2013-07-24,58403.0
2013-07-31,60063.0
2013-08-07,60845.0
2013-08-14,64120.99999999999
2013-08-21,51174.0
2013-08-28,37298.0
2013-09-04,32432.000000000004
2013-09-11,38551.0
2013-09-18,48099.0
2013-09-25,44991.0
2013-10-02,37961.0
2013-10-09,28728.0
2013-10-16,35301.0
2013-10-23,44193.0
2013-10-30,31806.0
2013-11-06,34358.0
2013-11-13,45639.0
2013-11-20,49446.0
2013-11-27,53744.0
2013-12-04,37947.0
2013-12-11,28992.0
2013-12-18,70572.0
2013-12-25,99122.0
2014-01-01,105104.0
2014-01-08,119258.0
2014-01-15,80022.0
2014-01-22,77798.0
2014-01-29,89337.0
2014-02-05,80081.0
2014-02-12,36410.0
2014-02-19,41184.0
2014-02-26,46704.0
2014-03-05,45394.0
2014-03-12,56141.0
2014-03-19,88345.0
2014-03-26,102040.0
2014-04-02,96163.0
2014-04-09,62436.0
2014-04-16,65456.99999999999
2014-04-23,111394.0
2014-04-30,84126.0
2014-05-07,91397.0
2014-05-14,71250.0
2014-05-21,37745.0
2014-05-28,33573.0
2014-06-04,33895.0
2014-06-11,46921.0
2014-06-18,84475.0
2014-06-25,107244.0
2014-07-02,100085.0
2014-07-09,63826.0
2014-07-16,59384.0
2014-07-23,64138.00000000001
2014-07-30,62335.0
2014-08-06,71513.0
2014-08-13,78066.0
2014-08-20,42803.0
2014-08-27,40217.0
2014-09-03,42868.0
2014-09-10,39081.0
2014-09-17,66417.0
2014-09-24,114828.0
2014-10-01,119237.0
2014-10-08,96461.0
2014-10-15,79790.0
2014-10-22,123514.0
2014-10-29,118424.0
2014-11-05,111382.0
2014-11-12,107205.0
2014-11-19,95281.0
2014-11-26,79769.0
2014-12-03,87426.0
2014-12-10,60092.0
2014-12-17,114776.0
2014-12-24,175093.0
2014-12-31,192063.0
2015-01-07,176817.0
2015-01-14,158268.0
2015-01-21,170152.0
2015-01-28,201192.0
2015-02-04,167272.0
2015-02-11,158907.0
2015-02-18,118836.0
2015-02-25,68114.0
2015-03-04,49803.0
2015-03-11,39431.0
2015-03-18,60686.0
2015-03-25,85907.0
2015-04-01,75467.0
2015-04-08,55206.0
2015-04-15,50447.0
2015-04-22,150028.0
2015-04-29,219702.0
2015-05-06,227506.0
2015-05-13,216211.0
2015-05-20,181641.0
2015-05-27,175577.0
2015-06-03,185794.0
2015-06-10,178468.0
2015-06-17,207648.0
2015-06-24,239498.0
2015-07-01,227457.0
2015-07-08,182596.0
2015-07-15,176411.0
2015-07-22,194772.0
2015-07-29,196825.0
2015-08-05,203501.0
2015-08-12,196323.0
2015-08-19,177883.0
2015-08-26,128580.99999999999
2015-09-02,120354.0
2015-09-09,85792.0
2015-09-16,117411.0
2015-09-23,153512.0
2015-09-30,145165.0
2015-10-07,83381.0
2015-10-14,66439.0
2015-10-21,60403.0
2015-10-28,47100.0
2015-11-04,29795.0
2015-11-11,107125.0
2015-11-18,133021.0
2015-11-25,163491.0
2015-12-02,212756.0
2015-12-09,186624.0
2015-12-16,196343.0
2015-12-23,267608.0
2015-12-30,290467.0
2016-01-06,333220.0
2016-01-13,302983.0
2016-01-20,285318.0
2016-01-27,341996.0
2016-02-03,350858.0
2016-02-10,317303.0
2016-02-17,266760.0
2016-02-24,237950.0
2016-03-02,237207.0
2016-03-09,211443.0
2016-03-16,235634.0
2016-03-23,296956.0
2016-03-30,284660.0
2016-04-06,264323.0
2016-04-13,239635.0
2016-04-20,268785.0
2016-04-27,346166.0
2016-05-04,336357.0
2016-05-11,315369.0
2016-05-18,295339.0
2016-05-25,268619.0
2016-06-01,267948.0
2016-06-08,236351.0
2016-06-15,231257.0
2016-06-22,316838.0
2016-06-29,337093.0
2016-07-06,303297.0
2016-07-13,316064.0
2016-07-20,329150.0
2016-07-27,325499.0
2016-08-03,298813.0
2016-08-10,259832.0
2016-08-17,260810.0
2016-08-24,254376.0
2016-08-31,274195.0
2016-09-07,236154.0
2016-09-14,243082.0
2016-09-21,340448.0
2016-09-28,351700.0
2016-10-05,347760.0
2016-10-12,356185.0
2016-10-19,391988.0
2016-10-26,429027.0
2016-11-02,417665.0
2016-11-09,376217.0
2016-11-16,400625.0
2016-11-23,399665.0
2016-11-30,409360.0
2016-12-07,343355.0
2016-12-14,324525.0
2016-12-21,388497.0
2016-12-28,380679.0
2017-01-04,387989.0
2017-01-11,372492.0
2017-01-18,366090.0
2017-01-25,390842.0
2017-02-01,374841.0
2017-02-08,305735.0
2017-02-15,309919.0
2017-02-22,258291.99999999997
2017-03-01,175496.0
2017-03-08,88220.0
2017-03-15,38579.0
2017-03-22,70827.0
2017-03-29,65187.0
2017-04-05,89210.0
2017-04-12,122218.0
2017-04-19,164543.0
2017-04-26,234219.0
2017-05-03,244655.0
2017-05-10,199013.0
2017-05-17,186080.0
2017-05-24,167165.0
2017-05-31,170984.0
2017-06-07,152444.0
2017-06-14,153646.0
2017-06-21,212275.0
2017-06-28,208365.0
2017-07-05,177006.0
2017-07-12,171033.0
2017-07-19,180400.0
2017-07-26,191404.0
2017-08-02,180348.0
2017-08-09,149862.0
2017-08-16,130954.00000000001
2017-08-23,82077.0
2017-08-30,61057.0
2017-09-06,37563.0
2017-09-13,70232.0
2017-09-20,127782.0
2017-09-27,164652.0
2017-10-04,160433.0
2017-10-11,169766.0
2017-10-18,178974.0
2017-10-25,196332.0
2017-11-01,193546.0
2017-11-08,177780.0
2017-11-15,174631.0
2017-11-22,163579.0
2017-11-29,172282.0
2017-12-06,127586.0
2017-12-13,76208.0
2017-12-20,155612.0
2017-12-27,190283.0
2018-01-03,211566.0
2018-01-10,206215.0
2018-01-17,227665.0
2018-01-24,269118.0
2018-01-31,270244.0
2018-02-07,203936.0
2018-02-14,197681.0
2018-02-21,214677.0
2018-02-28,202620.0
2018-03-07,195071.0
2018-03-14,249929.0
2018-03-21,316454.0
2018-03-28,318858.0
2018-04-04,303916.0
2018-04-11,294083.0
2018-04-18,275246.0
2018-04-25,359599.0
2018-05-02,399984.0
2018-05-09,353741.0
2018-05-16,337258.0
2018-05-23,326445.0
2018-05-30,325351.0
2018-06-06,294069.0
2018-06-13,281188.0
2018-06-20,352777.0
2018-06-27,373940.0
2018-07-04,336026.0
2018-07-11,326476.0
2018-07-18,324457.0
2018-07-25,348886.0
2018-08-01,351523.0
2018-08-08,326471.0
2018-08-15,342799.0
2018-08-22,348393.0
2018-08-29,342543.0
2018-09-05,323764.0
2018-09-12,303654.0
2018-09-19,335878.0
2018-09-26,370031.0
2018-10-03,368007.0
2018-10-10,324721.0
2018-10-17,332923.0
2018-10-24,369576.0
2018-10-31,373368.0
2018-11-07,319984.0
2018-11-14,341094.0
2018-11-21,330202.0
2018-11-28,340596.0
2018-12-05,337564.0
2018-12-12,334967.0
2018-12-19,350714.0
2018-12-26,374085.0
2019-01-02,379902.0
2019-01-09,356698.0
2019-01-16,351180.0
2019-01-23,389626.0
2019-01-30,403276.0
2019-02-06,352375.0
2019-02-13,359109.0
2019-02-20,333896.0
2019-02-27,310574.0
2019-03-06,220045.0
2019-03-13,245972.0
2019-03-20,303623.0
2019-03-27,310868.0
2019-04-03,310188.0
2019-04-10,262617.0
2019-04-17,285264.0
2019-04-24,378602.0
2019-05-01,400498.0
2019-05-08,348357.0
2019-05-15,323786.0
2019-05-22,282864.0
2019-05-29,247777.0
2019-06-05,223638.0
2019-06-12,187560.0
2019-06-19,198398.0
2019-06-26,248302.0
2019-07-03,245306.0
2019-07-10,211115.0
2019-07-17,197005.0
2019-07-24,193362.0
2019-07-31,163763.0
2019-08-07,131704.0
2019-08-14,129957.0
2019-08-21,125725.0
2019-08-28,145957.0
2019-09-04,148740.0
2019-09-11,185342.0
2019-09-18,250226.0
2019-09-25,314189.0
2019-10-02,335171.0
2019-10-09,318191.0
2019-10-16,324604.0
2019-10-23,377985.0
2019-10-30,389872.0
2019-11-06,377029.0
2019-11-13,381955.0
2019-11-20,368813.0
2019-11-27,360941.0
2019-12-04,346971.0
2019-12-11,326865.0
2019-12-18,332592.0
2019-12-25,367820.0
2020-01-01,382553.0
2020-01-08,367002.0
2020-01-15,350987.0
2020-01-22,403941.0
2020-01-29,432061.0
2020-02-05,413322.0
2020-02-12,411237.0
2020-02-19,428805.0
2020-02-26,439365.0
2020-03-04,374515.0
2020-03-11,380556.0
2020-03-18,362576.0
2020-03-25,390252.0
2020-04-01,429267.0
2020-04-08,698578.0
2020-04-15,889815.0
2020-04-22,901331.0
2020-04-29,997507.0
2020-05-06,1127490.0
2020-05-13,1177494.0
2020-05-20,1194410.0
2020-05-27,1310491.0
2020-06-03,1434823.0
2020-06-10,1506558.0
2020-06-17,1560850.0
2020-06-24,1623942.0
2020-07-01,1657620.0
2020-07-08,1653098.0
2020-07-15,1655320.0
2020-07-22,1804944.0
2020-07-29,1816687.0
2020-08-05,1745228.0
2020-08-12,1669733.0
2020-08-19,1643505.0
2020-08-26,1622690.0
2020-09-02,1639159.0
2020-09-09,1611083.0
2020-09-16,1614855.0
2020-09-23,1680688.0
2020-09-30,1679152.0
2020-10-07,1697074.0
2020-10-14,1680998.0
2020-10-21,1724792.0
2020-10-28,1680933.0
2020-11-04,1621346.0
2020-11-11,1600837.0
2020-11-18,1556892.0
2020-11-25,1517215.0
2020-12-02,1531053.0
2020-12-09,1534243.0
2020-12-16,1529698.0
2020-12-23,1602407.0
2020-12-30,1591055.0
2021-01-06,1669327.0
2021-01-13,1589421.0
2021-01-20,1626906.0
2021-01-27,1633540.0
2021-02-03,1625325.0
2021-02-10,1608906.0
2021-02-17,1567041.0
2021-02-24,1529977.0
2021-03-03,1429549.0
2021-03-10,1360064.0
2021-03-17,1272583.0
2021-03-24,1061138.0
2021-03-31,1025727.0000000001
2021-04-07,1010103.0
2021-04-14,925094.0
2021-04-21,1015902.0
2021-04-28,967689.0
2021-05-05,953689.0
2021-05-12,898779.0
2021-05-19,866119.0
2021-05-26,812473.0
2021-06-02,783235.0
2021-06-09,730235.0
2021-06-16,653889.0
2021-06-23,734689.0
2021-06-30,745962.0
2021-07-07,753364.0
2021-07-14,704918.0
2021-07-21,678103.0
2021-07-28,578204.0
2021-08-04,492668.0
2021-08-11,434919.0
2021-08-18,338808.0
2021-08-25,301430.0
2021-09-01,277650.0
2021-09-08,253496.0
2021-09-15,230328.0
2021-09-22,308022.0
2021-09-29,197744.0
2021-10-06,135582.0
2021-10-13,77858.0
2021-10-20,83386.0
2021-10-27,213291.0
2021-11-03,280205.0
2021-11-10,259293.0
2021-11-17,211453.0
2021-11-24,164087.0
2021-12-01,152651.0
2021-12-08,115117.0
2021-12-15,104798.0
2021-12-22,84954.0
2021-12-29,211849.0
2022-01-05,389751.0
2022-01-12,456401.0
2022-01-19,488697.0
2022-01-26,614877.0
2022-02-02,675773.0
2022-02-09,686384.0
2022-02-16,692541.0
2022-02-23,697838.0
2022-03-02,682903.0
2022-03-09,652039.0
2022-03-16,570606.0
2022-03-23,614616.0
2022-03-30,575065.0
2022-04-06,574451.0
2022-04-13,547308.0
2022-04-20,711406.0
2022-04-27,944328.0
2022-05-04,945478.0
2022-05-11,945658.0
2022-05-18,886964.0
2022-05-25,821535.0
2022-06-01,789532.0
2022-06-08,723384.0
2022-06-15,656870.0
2022-06-22,758283.0
2022-06-29,756627.0
2022-07-06,700457.0
2022-07-13,652572.0
2022-07-20,613878.0
2022-07-27,602945.0
2022-08-03,594115.0
2022-08-10,557265.0
2022-08-17,545321.0
2022-08-24,535267.0
2022-08-31,612536.0
2022-09-07,581295.0
2022-09-14,593808.0
2022-09-21,692496.0
2022-09-28,689569.0
2022-10-05,633939.0
2022-10-12,608302.0
2022-10-19,607199.0
2022-10-26,634548.0
2022-11-02,598544.0
2022-11-09,527479.0
2022-11-16,502982.0
2022-11-23,479474.0
2022-11-30,511474.0
2022-12-07,432335.0
2022-12-14,355517.0
2022-12-21,459780.0
2022-12-28,427926.0
2023-01-04,423625.0
2023-01-11,372340.0
2023-01-18,339018.0
2023-01-25,491848.0
2023-02-01,560089.0
2023-02-08,493277.0
2023-02-15,490379.0
2023-02-22,477333.0
2023-03-01,381245.0
2023-03-08,333350.0
2023-03-15,232866.0
2023-03-22,259587.0
2023-03-29,183577.0
2023-04-05,168793.0
2023-04-12,109208.0
2023-04-19,166555.0
2023-04-26,291702.0
2023-05-03,269216.0
2023-05-10,197666.0
2023-05-17,116220.0
2023-05-24,61952.0
2023-05-31,48954.0
2023-06-07,44756.0
2023-06-14,102118.0
2023-06-21,276850.0
